ELCODE,G_RANK,ELEMENT_SUBNATIONAL_ID,SNAME,SCOMNAME,S_RANK,EO_TRACK_STATUS_DESC
PDPGN0L200,G5,8804.0,Persicaria punctata,Dotted smartweed,S2?,Track all extant and selected historical EOs
PDCHE042Y0,G5TNR,12083.0,Atriplex gmelinii var. gmelinii,Gmelin's saltbush,S1,Track all extant and selected historical EOs
PDPRI030DC,G5T3,11991.0,Dodecatheon pulchellum var. shoshonense,Darkthroat shootingstar,S2,Track all extant and selected historical EOs
PDNYC0A043,G4G5T4,8753.0,Mirabilis laevis var. retrorsa,Bigelow's four-o'clock,S3,Track all extant and selected historical EOs
PDAST5L0C3,G3T2,8322.0,Lasthenia ornduffii,Large-flowered goldfields,S2,Track all extant and selected historical EOs
PDGER01070,G3,8667.0,California macrophylla,Large-leaved filaree,S1,Track all extant and selected historical EOs
PDRAN0T012,G4T4,12185.0,Actaea elata var. elata,Tall bugbane,S3?,Track all extant and selected historical EOs
PDBRA060D0,G3G4,8417.0,Boechera davidsonii,Davidson's rockcress,S1,Track all extant and selected historical EOs
PMCYP03L70,G2,9628.0,Carex klamathensis,Klamath sedge,S2,Track all extant and selected historical EOs
PDERI0L020,G2,8546.0,Kalmiopsis fragrans,North Umpqua kalmiopsis,S2,Track all extant and selected historical EOs
PMPOT030B1,G5T2T3Q,9349.0,Potamogeton fibrillosus,Fibrous pondweed,SH,Track all extant and selected historical EOs
PDPOR080J0,G3,8853.0,Phemeranthus spinescens,Spiny fame-flower,S2,Track all extant and selected historical EOs
PDROS1B1D6,G4G5,12535.0,Potentilla jepsonii,Jepson's cinquefoil,SNR,Track all extant and selected historical EOs
PDAST44040,G5,12561.0,Pseudognaphalium californicum,California cudweed,S2?,Track all extant and selected historical EOs
PDASTDT0N0,G2,12572.0,Pyrrocoma scaberula,Rough pyrrocoma,S1,Track all extant and selected historical EOs
PDPGN087B0,G1,13009.0,Eriogonum villosissimum,Acker Rock wild buckwheat,S1,Track all extant and selected historical EOs
PPISO01081,G1G2,13015.0,Isoetes minima,Midget quillwort,S2?,Track all extant and selected historical EOs
PDBRA1N0W4,G5T3,9468.0,Physaria kingii ssp. cobrensis,Cobre bladderpod,S2,Track all extant and selected historical EOs
PMLIL0R014,G2,13040.0,Prosartes parvifolia,Siskiyou fairy bells,S1,Track all extant and selected historical EOs
PMPOA5X0Z0,G5,9343.0,Pappostipa speciosa,Desert needlegrass,S2,Track all extant and selected historical EOs
PDBAL01050,G3G4,13853.0,Impatiens ecornuta,Spurless jewelweed,S2?,Track all extant and selected historical EOs
PDCRA0A0H6,G5T5,12933.0,Rhodiola integrifolia ssp. integrifolia,Alpine sedum,S2?,Track all extant and selected historical EOs
PDASTEM020,G5,12832.0,Pseudognaphalium macounii,Winged cudweed,SNR,Track all extant and selected historical EOs
PMPOA4Z0V3,G5T5,13646.0,Poa fendleriana ssp. longiligula,Long tongue muttongrass,S2?,Track all extant and selected historical EOs
PDFAB0F8Q0,G5,12544.0,Astragalus multiflorus,Loose flower milk-vetch,S1?,Track all extant and selected historical EOs
PDAST3M0P7,G3,13643.0,Erigeron klamathensis,Klamath daisy,S2?,Track all extant and selected historical EOs
PDBRA1N0G0,G5T5,8456.0,Physaria douglasii ssp. douglasii,Columbia bladderpod,SNR,Track all extant and selected historical EOs
PDBRA22093,G4TNR,12882.0,Physaria geyeri ssp. geyeri,Geyer's twinpod,SNR,Track all extant and selected historical EOs
PDBRA061Z1,G1,8432.0,Boechera horizontalis,Crater Lake rockcress,S1,Track all extant and selected historical EOs
PDAST3M1A1,G2G3,8297.0,Erigeron davisii,Engelmann's daisy,S1,Track all extant and selected historical EOs
PDSCR0J0C3,G4?T2,9007.0,Chloropyron maritimum ssp. palustre,Pt. Reyes bird's-beak,S2,Track all extant and selected historical EOs
PDAPI1B2M0,G1,13686.0,Lomatium bentonitum,Bentonite biscuitroot,S1,Track all extant and selected historical EOs
PDLIM02053,G4T3,8717.0,Limnanthes alba ssp. gracilis,Slender meadow-foam,S3,Track all extant and selected historical EOs
PGCUP04020,G3,9079.0,Hesperocyparis bakeri,Baker's cypress,S1,Track all extant and selected historical EOs
PDGEN07070,G4G5,8663.0,Comastoma tenellum,Slender gentian,S1,Track all extant and selected historical EOs
PDSCR1B370,G3,9028.0,Erythranthe inflatula,Disappearing monkeyflower,S2S3,Track all extant and selected historical EOs
PDBRA06114,G3?,13630.0,Boechera paddoensis,Mt. Adams rockcress,S1,Track all extant and selected historical EOs
PDPGN084W2,G4T2T3,13644.0,Eriogonum crosbyae var. mystrium,Pueblo Mountains Buckwheat,S2,Track all extant and selected historical EOs
PDASTE10C0,G1,13740.0,Erigeron stanselliae,Stansell's daisy,S1,Track all extant and selected historical EOs
PDPGN086F0,G4T3,8799.0,Eriogonum crosbyae var. crosbyae,Crosby's buckwheat,S2,Track all extant and selected historical EOs
PDONA03150,G3G4,8758.0,Taraxia ovata,Golden eggs,S1,Track all extant and selected historical EOs
PMPOA2V0QH,G5TNR,13879.0,Festuca rubra ssp. mediana,Median red fescue,SNR,Track all extant and selected historical EOs
PDPGN0LZ60,G1,13897.0,Polygonum gabrielae,Gabriela's knotweed,S1,Track all extant and selected historical EOs
PDBOR0A3Y0,GNR,13910.0,Cryptantha grandiflora,Clearwater cryptantha,S1S2,Track all extant and selected historical EOs
PDBRA060T0,G2,8419.0,Boechera hastatula,Hells Canyon rockcress,S2,Track all extant and selected historical EOs
PDONA030L0,G4,8757.0,Tetrapteron graciliflorum,Slender-flowered evening-primrose,S2,Track all extant and selected historical EOs
PDONA03170,G3G4,8759.0,Tetrapteron palmeri,Palmer's evening-primrose,SNR,Track all extant and selected historical EOs
PDLIM02045,G1T1,8714.0,Limnanthes pumila ssp. pumila,Dwarf wooly meadow-foam,S1,Track all extant and selected historical EOs
PDLIM02044,G1T1,8713.0,Limnanthes pumila ssp. grandiflora,Big-flowered wooly meadow-foam,S1,Track all extant and selected historical EOs
PDSAX0U1Z0,G1,8973.0,Micranthes hitchcockiana,Saddle Mt. saxifrage,S1,Track all extant and selected historical EOs
PDAPI1B2P0,G1,14007.0,Lomatium tarantuloides,Spider biscuitroot,S1,Track all extant and selected historical EOs
PDBRA06080,G5,14022.0,Boechera cobrensis,Cobre rockcress,SNR,Track all extant and selected historical EOs
PDBRA060C0,G4,14025.0,Boechera cusickii,Cusick's rockcress,SNR,Track all extant and selected historical EOs
PDBRA064H0,G1,14028.0,Boechera rollei,Klamath River rockcress,SNR,Track all extant and selected historical EOs
PDBRA2G0J9,GNRT1,14031.0,Streptanthus glandulosus ssp. josephinensis,Josephine jewel flower,S1,Track all extant and selected historical EOs
PDSCR0D4H0,G1,14034.0,Castilleja collegiorum,Collegial paintbrush,S1,Track all extant and selected historical EOs
PDMAL110S0,G2T1,9516.0,Sidalcea hickmanii ssp. petraea,Hickman's southern Oregon sidalcea,S1,Track all extant and selected historical EOs
PDONA03110,G4,14055.0,Eremothera minor,Small flowered evening primrose,SNR,Track all extant and selected historical EOs
PDAST850F4,G5T3T4,366020.0,Rudbeckia alpicola,Showy coneflower,SNR,Track all extant and selected historical EOs
PDPLM041N0,G4,365357.0,Lathrocasis tenerrima,Delicate gilia,SNR,Track all extant and selected historical EOs
PMPOA4Z2K1,G4TNR,13891.0,Poa unilateralis ssp. pachypholis,Ocean bluff grass,S1,Track all extant and selected historical EOs
PDPLM040V2,G4TNR,365312.0,Navarretia leptalea ssp. leptalea,Bridges' gilia,SNR,Track all extant and selected historical EOs
PDCAR0U0L6,G5TNR,430186.0,Silene douglasii var. rupinae,Cliff-dwelling campion,SNR,Track all extant and selected historical EOs
PDCRA02090,G4,9543.0,Crassula solieri,Solieri's pygmyweed,S1?,Track all extant and selected historical EOs
PDPGN0P0T4,G4G5,365317.0,Rumex persicarioides,Seashore dock,SNR,Track all extant and selected historical EOs
PDBRA06165,G3,365286.0,Boechera cascadensis,Cascade rockcress,SH,Track all extant and selected historical EOs
PDAPI0U024,G5T5,366030.0,Cymopterus glomeratus var. glomeratus,Greeley's cymopterus,SNR,Track all extant and selected historical EOs
PDONA031D0,G3,8760.0,Eremothera pygmaea,Dwarf evening-primrose,S1,Track all extant and selected historical EOs
PDSCR1B310,G3?,9027.0,Erythranthe patula,Stalked-leaved monkeyflower,S2S3,Track all extant and selected historical EOs
PMPOA80030,G4G5,13830.0,Piptatheropsis exigua,Little ricegrass,S2?,Track all extant and selected historical EOs
PMLIL20150,G4G5T2T3,9296.0,Trillium albidum ssp. parviflorum,Small-flowered trillium,S2S3,Track all extant and selected historical EOs
PPADI09080,G5,9356.0,Myriopteris gracilis,Fee's lipfern,S2,Track all extant and selected historical EOs
PMORC1N030,G5,9312.0,Neottia borealis,Northern twayblade,S1,Track all extant and selected historical EOs
PDCAR0G030,G4,8497.0,Sabulina austromontana,Southern mountain sandwort,SNR,Track all extant and selected historical EOs
PDCAR0G0Q2,G3G5,12862.0,Sabulina pusilla,Dwarf stitchwort,SNR,Track all extant and selected historical EOs
PDBRA061X2,G2?,8430.0,Boechera atrorubens,Sickle-pod rockcress,S2,Track all extant and selected historical EOs
PDCAR0U2B0,G3,11981.0,Silene hookeri ssp. serpentinicola,Serpentine catchfly,S1,Track all extant and selected historical EOs
PMLIL0D1P1,G3T2,365365.0,Calochortus umpquaensis ssp. confertus,Callahan Meadows mariposa lily,S2,Track all extant and selected historical EOs
PMLIL0D1P2,G3T2,365364.0,Calochortus umpquaensis ssp. flavicomus,Yellow-haired Umpqua mariposa lily,S2,Track all extant and selected historical EOs
PMLIL0D1P3,G3T2,365366.0,Calochortus umpquaensis ssp. umpquaensis,Umpqua mariposa lily,S2,Track all extant and selected historical EOs
PDLAM18180,G1,365353.0,Monardella angustifolia,Narrow-leaved monardella,S1,Track all extant and selected historical EOs
PDAST47050,G3?,365360.0,Grindelia nana var. discoidea,Columbia gumplant,SNR,Track all extant and selected historical EOs
PDAST2E2Q3,G5TNR,365362.0,Cirsium scariosum var. robustum,Stemless thistle,SNR,Track all extant and selected historical EOs
PDSCR0D4J0,GNR,365363.0,Castilleja lutea,Yellow paintbrush,S2?,Track all extant and selected historical EOs
PDSCR1L830,G1,365352.0,Penstemon hesperius,Tall western penstemon,S1,Track all extant and selected historical EOs
PDROS1J0X2,G5TNR,365323.0,Rosa pisocarpa ssp. ahartii,Ahart's rose,SNR,Track all extant and selected historical EOs
PDBRA1M0A1,G5TNR,365291.0,Lepidium acutidens,Veiny peppergrass,SNR,Track all extant and selected historical EOs
PDHYD0C0E0,G4,365303.0,Phacelia bicolor var. bicolor,Two-color phacelia,SNR,Track all extant and selected historical EOs
PDBOR010B1,G4G5TNR,365282.0,Amsinckia spectabilis var. spectabilis,Seaside amsinckia,SH,Track all extant and selected historical EOs
PDBRA1C010,G4?,365284.0,Athysanus unilateralis,Spreading athysanus,SNR,Track all extant and selected historical EOs
PDBRA06051,GNRT4?,365285.0,Boechera breweri ssp. shastaensis,Brewer's rockcress,SNR,Track all extant and selected historical EOs
PDBRA40210,GNR,365328.0,Boechera covillei,Coville's rockcress,SNR,Track all extant and selected historical EOs
PDONA031A0,G4,365306.0,Chylismiella pterosperma,Wing seeded evening primrose,SNR,Track all extant and selected historical EOs
PDBRA0K1N0,G1,365288.0,Cardamine holmgrenii,Holmgren's bittercress,S1,Track all extant and selected historical EOs
PDPGN081U4,G5TNR,365314.0,Eriogonum douglasii var. meridionale,Southern wild buckwheat,SNR,Track all extant and selected historical EOs
PDAPI1B270,G2,13062.0,Lomatium pastorale,Meadow lomatium,S2,Track all extant and selected historical EOs
PDSCR1B2X0,G2G3,9026.0,Erythranthe hymenophylla,Membrane-leaved monkeyflower,S1S2,Track all extant and selected historical EOs
PDSCR1B1M0,G4,9020.0,Erythranthe latidens,Broad-toothed monkeyflower,S1,Track all extant and selected historical EOs
PDSCR220T0,G4,9014.0,Diplacus bolanderi,Bolander's monkeyflower,S1,Track all extant and selected historical EOs
PDSCR1B2Q0,G4,9023.0,Diplacus tricolor,Three-colored monkeyflower,S2,Track all extant and selected historical EOs
PDSCR1B0U0,G4,9480.0,Diplacus congdonii,Congdon's monkeyflower,S1?,Track all extant and selected historical EOs
PMLIL1B010,G5,9288.0,Gagea serotina,Alp lily,SNR,Track all extant and selected historical EOs
PDCAR0U2L0,G2,8504.0,Silene bolanderi,Bolander's catchfly,S1,Track all extant and selected historical EOs
PMLIL28040,G3G4,365573.0,Toxicoscordion exaltatum,Giant death camas,S1,Track all extant and selected historical EOs
PDAPI1B2R0,GNR,365436.0,Lomatium filicinum,Basalt desert parsley,S1,Track all extant and selected historical EOs
PDROS1B4Z0,G3T1?,365435.0,Potentilla versicolor var. darrachii,Darrach's cinquefoil,S1?,Track all extant and selected historical EOs
PMPOA171K0,GNR,365933.0,Calamagrostis tacomensis,Rainier reedgrass,S1,Track all extant and selected historical EOs
PMPOA4Z530,G1,366019.0,Poa wallowensis,Wallowa bluegrass,S1,Track all extant and selected historical EOs
PMPOA150W0,G4G5,365926.0,Bromus sitchensis var. maritimus,Maritime brome,SNR,Track all extant and selected historical EOs
PMCYP03200,G5,9119.0,Carex zikae,Short-stemmed sedge,S2,Track all extant and selected historical EOs
PDSAX0U220,G3Q,420133.0,Micranthes apetala,Bald headed saxifrage,SNR,Track all extant and selected historical EOs
PDPHR01180,GNR,418160.0,Erythranthe scouleri,Scouler's monkeyflower,SNR,Track all extant and selected historical EOs
PDAPI1B2W0,G3,418165.0,Lomatium klickitatense,Klickitat biscuitroot,S1?,Track all extant and selected historical EOs
PDPGN0P184,G5TNR,11904.0,Rumex lacustris,Willow dock,S1?,Track all extant and selected historical EOs
PDORO040S0,GNR,12872.0,Aphyllon ludovicianum,Suksdorf's broomrape,S2?,Track all extant and selected historical EOs
PDORO04025,G4T3T4,12865.0,Aphyllon californicum ssp. grayanum,Gray's broomrape,SNR,Track all extant and selected historical EOs
PDORO04021,G4T4,9583.0,Aphyllon californicum ssp. californicum,California broom-rape,S2?,Track all extant and selected historical EOs
PDASTEC010,G4,9426.0,Doellingeria breweri,Brewer's aster,SNR,Track all extant and selected historical EOs
PDASTEC060,G3,8368.0,Doellingeria gormanii,Gorman's aster,S3,Track all extant and selected historical EOs
PMPOA5X0V0,G5,13836.0,Eriocoma richardsonii,Richardson's needlegrass,S2?,Track all extant and selected historical EOs
PDFAB2A180,G4,8606.0,Hosackia stipularis,Thicket lotus,S2,Track all extant and selected historical EOs
PMPOA5X0D0,G3,9342.0,Eriocoma hendersonii,Henderson ricegrass,S2,Track all extant and selected historical EOs
PMPOA5X0R0,G4,13860.0,Eriocoma pinetorum,Pine needlegrass,S3,Track all extant and selected historical EOs
PMPOA17150,G3,13623.0,Greeneochloa tweedyi,Tweedy's reedgrass,S1,Track all extant and selected historical EOs
PMPOA4Z540,GNR,366017.0,Poa mansfieldii,Mansfield's bluegrass,SNR,Track all extant and selected historical EOs
PMPOA5X0P0,G4,12538.0,Eriocoma nevadensis,Nevada needlegrass,S2,Track all extant and selected historical EOs
PMPOA8D010,G2G3,9345.0,Eriocoma wallowaensis,Wallowa ricegrass,S2S3,Track all extant and selected historical EOs
PDROS0W0M0,G4,418161.0,Horkelia howellii,Howell's horkelia,SNR,Track all extant and selected historical EOs
PDSCR1W090,G2,9057.0,Veronica schizantha,Fringed kittentail,S2,Track all extant and selected historical EOs
PDAST0W0Y0,GNR,9519.0,Baccharis glutinosa,Marsh baccharis,S1?,Track all extant and selected historical EOs
PDBOR0A1X0,G3G4,8385.0,Cryptantha milobakeri,Milo Baker's cryptantha,S1,Track all extant and selected historical EOs
PDBOR0A1A0,G4?,8381.0,Oreocarya humilis,Low cryptantha,SNR,Track all extant and selected historical EOs
PDHYD0A042,G5T5,9486.0,Nama parviflora,Compact fiddleleaf,SNR,Track all extant and selected historical EOs
PDBOR0V191,G4T1T2,8412.0,Plagiobothrys figuratus var. corallicarpus,Coral seeded allocarya,S1,Track all extant and selected historical EOs
PDSCR2S0B1,G4G5T4,11970.0,Sairocarpus vexillocalyculatus ssp. breweri,Brewer's snapdragon,S2?,Track all extant and selected historical EOs
PPADI09060,G4,9537.0,Myriopteris covillei,Coville's lipfern,S1,Track all extant and selected historical EOs
PDLAM181B0,G2,439117.0,Monardella kruckebergii,Kruckeberg mountainbalm,S1,Track all extant and selected historical EOs
PDLAM181C0,G1,439118.0,Monardella walwaamaxsia,Wallowa mountainbalm,S1,Track all extant and selected historical EOs
PDORO05011,G4TNR,453435.0,Aphyllon epigalium ssp. epigalium,Bedstraw broomrape,S2,Track all extant and selected historical EOs
PDAPI1B0M7,G3,8201.0,Lomatium fimbriatum,Fringed desert-parsley,S1,Track all extant and selected historical EOs
PDASTEC0A0,G3,8369.0,Doellingeria vialis,Wayside aster,S3,Track all extant and selected historical EOs
PPADI090D0,G5,9357.0,Myriopteris intertexta,Coastal lipfern,S1,Track all extant and selected historical EOs
PMPOA041T0,G1,453438.0,Agrostis swalalahos,Swalalahos bentgrass,S1,Track all extant and selected historical EOs
